order_id,order_date,customer_id,product_category,price,quantity,order_value,payment_method,city,state,customer_age,temporal_anomaly,quantity_reconstructed,quantity_inconsistency
2860,2024-06-12,2918,Home,1103,5,5515,debit_card,Chicago,IL,51.0,False,True,False
2861,2024-03-11,2263,Grocery,457,27,12418,paypal,San Francisco,CA,60.0,False,False,False
2862,2024-12-06,2888,Sports,585,20,11700,credit_card,Denver,CO,44.0,False,True,False
2863,2024-11-01,2501,Sports,298,47,14051,paypal,San Francisco,CA,59.0,False,False,False
2864,2024-08-12,2429,Home,220,66,14428,credit_card,Boston,MA,64.0,False,False,False
2865,2024-02-01,1223,Home,1260,9,11302,debit_card,Phoenix,AZ,55.0,False,False,False
2866,2024-01-13,1137,Toys,458,6,2748,paypal,,,43.0,False,True,False
2867,2024-04-25,1092,Grocery,14,8,112,credit_card,Denver,CO,34.0,False,True,False
2868,2024-02-27,2186,Beauty,1003,12,12242,paypal,Seattle,WA,59.0,False,False,False
2869,2024-11-10,1403,Beauty,129,111,14214,credit_card,Phoenix,AZ,74.0,False,False,False
2870,2024-03-16,2978,Sports,502,7,3514,debit_card,Houston,TX,47.0,False,True,False
2871,2024-04-13,1265,Electronics,5447,7,38129,credit_card,Los Angeles,CA,49.0,False,True,False
2872,2024-12-23,2893,Beauty,218,69,14943,credit_card,Houston,TX,75.0,False,False,False
2873,2024-10-26,2335,Beauty,214,20,4280,credit_card,Boston,MA,36.0,False,True,False
2874,2024-03-21,1212,Sports,229,62,14250,paypal,Seattle,WA,68.0,False,False,False
2875,2024-05-20,1116,Electronics,396,9,3564,debit_card,Houston,TX,34.0,False,True,False
2876,2024-07-07,1791,Toys,267,4,1068,paypal,Chicago,IL,34.0,False,True,False
2877,2024-08-31,1677,Grocery,458,11,5038,credit_card,Phoenix,AZ,35.0,False,True,False
2878,2024-12-08,1631,Home,702,12,8424,credit_card,Los Angeles,CA,21.0,False,True,False
2879,2024-11-14,2057,Home,374,11,4114,credit_card,Houston,TX,47.0,False,True,False
2880,2024-12-23,1259,Beauty,248,17,4216,credit_card,Chicago,IL,40.0,False,True,False
2881,2024-01-15,1258,Fashion,98,8,784,credit_card,Denver,CO,32.0,False,True,False
2882,2024-03-27,2389,Beauty,353,35,12470,paypal,Chicago,IL,65.0,False,False,False
2883,2024-07-25,2980,Toys,347,19,6593,paypal,Chicago,IL,50.0,False,True,False
2884,2024-01-18,1547,Home,2666,10,26660,credit_card,Miami,FL,30.0,False,True,False
2885,2024-05-10,2863,Electronics,1475,4,5900,credit_card,Houston,TX,,False,True,False
2886,2024-02-26,1689,Sports,287,4,1148,debit_card,Denver,CO,,False,True,False
2887,2024-12-07,1671,Fashion,415,17,7055,debit_card,Phoenix,AZ,35.0,False,True,False
2888,2024-01-24,1180,Beauty,188,5,940,debit_card,Miami,FL,42.0,False,True,False
2889,2024-02-24,1846,Fashion,605,18,10890,credit_card,San Francisco,CA,25.0,False,True,False
2890,2024-03-12,1995,Home,562,26,14351,credit_card,Denver,CO,68.0,False,False,False
2891,2024-02-24,2327,Grocery,36,3,108,credit_card,San Francisco,CA,40.0,False,True,False
2892,2024-07-27,1316,Beauty,458,30,13533,cash,Seattle,WA,62.0,False,False,False
2893,2024-05-13,1377,Toys,377,4,1508,paypal,San Francisco,CA,43.0,False,True,False
2894,2024-11-29,1864,Grocery,296,36,10568,paypal,Los Angeles,CA,68.0,False,False,False
2895,2024-04-05,1139,Beauty,457,2,914,credit_card,San Francisco,CA,43.0,False,True,False
2896,2024-07-15,1286,Grocery,187,56,10421,credit_card,San Francisco,CA,74.0,False,False,False
2897,2024-08-29,2258,Beauty,549,27,14681,credit_card,Houston,TX,63.0,False,False,False
2898,2024-08-17,2907,Fashion,529,2,1058,paypal,New York,NY,48.0,False,True,False
2899,2024-10-18,2145,Electronics,764,1,764,credit_card,Miami,FL,48.0,False,True,False
2900,2024-03-14,1289,Toys,357,41,14622,debit_card,Chicago,IL,57.0,False,False,False
2901,2024-07-04,2981,Beauty,642,19,12292,credit_card,New York,NY,61.0,False,False,False
2902,2024-10-20,2043,Grocery,149,89,13309,credit_card,Denver,CO,62.0,False,False,False
2903,2024-11-11,2433,Toys,556,18,10008,credit_card,Seattle,WA,20.0,False,True,False
2904,2024-08-14,1393,Sports,422,4,1688,credit_card,Miami,FL,34.0,False,True,False
2905,2024-08-26,2156,Toys,260,18,4680,paypal,San Francisco,CA,45.0,False,True,False
2906,2024-11-12,1152,Electronics,1333,20,26660,cash,Denver,CO,51.0,False,True,False
2907,2024-08-16,2251,Electronics,1407,18,25326,debit_card,Denver,CO,23.0,False,True,False
2908,2024-12-13,1404,Electronics,3731,1,3731,credit_card,Chicago,IL,30.0,False,True,False
2909,2024-02-16,2819,Grocery,15,20,300,paypal,Houston,TX,47.0,False,True,False
2910,2024-05-07,1109,Beauty,457,10,4570,credit_card,Boston,MA,46.0,False,True,False
2911,2024-02-11,2305,Home,516,22,11524,paypal,New York,NY,56.0,False,False,False
2912,2024-02-03,1278,Fashion,143,10,1430,paypal,,,22.0,False,True,False
2913,2024-06-21,2374,Sports,1045,13,13507,credit_card,Seattle,WA,68.0,False,False,False
2914,2024-03-23,1986,Home,308,6,1848,credit_card,Houston,TX,36.0,False,True,False
2915,2024-05-29,2934,Fashion,321,12,3852,credit_card,Chicago,IL,52.0,False,True,False
2916,2024-06-09,2303,Fashion,1876,7,12231,credit_card,San Francisco,CA,77.0,False,False,False
2917,2024-08-15,1743,Toys,685,7,4795,paypal,Phoenix,AZ,41.0,False,True,False
2918,2024-12-12,1174,Beauty,387,11,4257,debit_card,Phoenix,AZ,37.0,False,True,False
2919,2024-11-06,2191,Electronics,1988,2,3976,credit_card,Miami,FL,34.0,False,True,False
2920,2024-05-18,1882,Sports,535,22,11742,credit_card,Miami,FL,59.0,False,False,False
2921,2024-04-29,1105,Grocery,484,25,12203,paypal,Phoenix,AZ,78.0,False,False,False
2922,2024-10-09,2162,Grocery,186,8,1488,credit_card,San Francisco,CA,53.0,False,True,False
2923,2024-02-15,1419,Beauty,134,11,1474,credit_card,Los Angeles,CA,30.0,False,True,False
2924,2024-07-16,1468,Beauty,80,154,12278,debit_card,San Francisco,CA,77.0,False,False,False
2925,2024-06-03,1017,,2307,3,6921,credit_card,San Francisco,CA,20.0,False,True,False
2926,2024-03-07,1744,Grocery,93,5,465,credit_card,New York,NY,43.0,False,True,False
2927,2024-08-13,1436,Beauty,78,10,780,credit_card,Boston,MA,25.0,False,True,False
2928,2024-04-27,1143,Grocery,138,12,1656,credit_card,Chicago,IL,20.0,False,True,False
2929,2024-03-08,1868,Grocery,79,187,14714,paypal,Phoenix,AZ,80.0,False,False,False
2930,2024-08-27,1440,Home,843,10,8430,paypal,Denver,CO,23.0,False,True,False
2931,2024-03-04,1268,Electronics,2087,7,14425,cash,Chicago,IL,75.0,False,False,False
2932,2024-09-03,1933,Toys,188,18,3384,cash,Seattle,WA,52.0,False,True,False
2933,2024-02-29,1126,Sports,1013,1,1013,credit_card,Boston,MA,38.0,False,True,False
2934,2024-06-08,2980,Electronics,984,11,10972,credit_card,Phoenix,AZ,72.0,False,False,False
2935,2024-10-22,1941,Home,389,5,1945,debit_card,New York,NY,18.0,False,True,False
2936,2024-03-24,2992,Grocery,64,179,11392,credit_card,,,61.0,False,False,False
2937,2024-10-07,2762,Fashion,1057,11,11497,cash,Seattle,WA,66.0,False,False,False
2938,2024-09-21,2959,Home,439,11,4829,credit_card,New York,NY,40.0,False,True,False
2939,2024-11-26,2085,Toys,915,15,13725,credit_card,New York,NY,36.0,False,True,False
2940,2024-03-02,1846,Toys,1272,10,12720,debit_card,Denver,CO,18.0,False,True,False
2941,2024-09-18,2439,Fashion,237,8,1896,paypal,Seattle,WA,19.0,False,True,False
2942,2024-12-08,1161,Beauty,24,13,312,debit_card,Phoenix,AZ,20.0,False,True,False
2943,2024-10-06,2680,Toys,704,18,12672,debit_card,Chicago,IL,46.0,False,True,False
2944,2024-03-09,1647,Home,418,19,7942,credit_card,Boston,MA,,False,True,False
2945,2024-10-27,1014,Fashion,214,11,2354,debit_card,Seattle,WA,44.0,False,True,False
2946,2024-02-09,1475,Beauty,153,66,10058,paypal,Los Angeles,CA,62.0,False,False,False
2947,2024-08-03,1484,Electronics,1052,20,21040,credit_card,Boston,MA,40.0,False,True,False
2948,2024-07-01,1028,Electronics,4137,3,12652,paypal,Los Angeles,CA,67.0,False,False,False
2949,2024-07-13,2337,Toys,347,36,12413,credit_card,Seattle,WA,59.0,False,False,False
2950,2024-07-09,1190,Sports,1705,6,10623,credit_card,Seattle,WA,77.0,False,False,False
2951,2024-01-12,2693,Home,816,18,14951,paypal,Los Angeles,CA,63.0,False,False,False
2952,2024-07-04,1906,Sports,477,15,7155,credit_card,San Francisco,CA,26.0,False,True,False
2953,2024-12-08,2436,Home,402,1,402,debit_card,Boston,MA,53.0,False,True,False
2954,2024-06-08,1679,Fashion,670,21,13806,credit_card,Los Angeles,CA,59.0,False,False,False
2955,2024-04-11,1263,Home,1060,16,16960,paypal,Chicago,IL,18.0,False,True,False
2956,2024-12-30,1360,Toys,678,4,2712,credit_card,Houston,TX,20.0,False,True,False
2957,2024-02-06,2291,Toys,248,19,4712,credit_card,Phoenix,AZ,,False,True,False
2958,2024-06-26,2432,Grocery,112,18,2016,paypal,Seattle,WA,28.0,False,True,False
2959,2024-07-06,1535,Electronics,2339,5,10915,debit_card,Phoenix,AZ,73.0,False,False,False
2960,2024-06-23,1714,Fashion,314,8,2512,credit_card,New York,NY,33.0,False,True,False
2961,2024-12-03,2890,Home,222,14,3108,credit_card,Miami,FL,29.0,False,True,False
2962,2024-06-03,2703,Toys,457,6,2742,credit_card,Houston,TX,46.0,False,True,False
2963,2024-12-22,1826,Sports,504,10,5040,paypal,Houston,TX,43.0,False,True,False
2964,2024-01-25,1481,Grocery,458,30,13527,debit_card,Seattle,WA,80.0,False,False,False
2965,2024-09-25,1602,Grocery,268,19,5092,paypal,San Francisco,CA,24.0,False,True,False
2966,2024-08-05,2076,Beauty,83,142,11703,cash,New York,NY,70.0,False,False,False
2967,2024-03-29,2133,Home,348,12,4176,credit_card,Denver,CO,32.0,False,True,False
2968,2024-03-24,1368,Electronics,1108,19,21052,debit_card,Miami,FL,37.0,False,True,False
2969,2024-09-20,1131,Grocery,185,20,3700,debit_card,Seattle,WA,48.0,False,True,False
2970,2024-08-21,1990,Grocery,458,29,13164,paypal,New York,NY,79.0,False,False,False
2971,2024-08-11,2594,Home,390,14,5460,debit_card,Boston,MA,32.0,False,True,False
2972,2024-01-19,1304,Electronics,474,8,3792,credit_card,Boston,MA,39.0,False,True,False
2973,2024-08-06,1816,Toys,450,27,12352,paypal,Seattle,WA,59.0,False,False,False
2974,2024-12-25,1323,Toys,268,40,10694,debit_card,San Francisco,CA,60.0,False,False,False
2975,2024-01-07,1484,Grocery,58,10,580,paypal,San Francisco,CA,41.0,False,True,False
2976,2024-06-20,2224,Toys,248,17,4216,credit_card,San Francisco,CA,26.0,False,True,False
2977,2024-06-29,1572,Beauty,602,20,12300,credit_card,Houston,TX,67.0,False,False,False
2978,2024-11-24,1527,Beauty,109,135,14808,debit_card,Miami,FL,74.0,False,False,False
2979,2024-04-13,2991,Electronics,748,18,13741,paypal,New York,NY,55.0,False,False,False
2980,2024-06-23,1344,Home,1497,11,16467,credit_card,Seattle,WA,,False,True,False
2981,2024-09-19,1378,Beauty,260,2,520,credit_card,Chicago,IL,33.0,False,True,False
2982,2024-01-23,2859,Home,939,14,13133,paypal,Houston,TX,72.0,False,False,False
2983,2024-10-20,2100,Home,758,19,14218,cash,Miami,FL,68.0,False,False,False
2984,2024-10-27,1086,Beauty,238,60,14144,credit_card,Phoenix,AZ,74.0,False,False,False
2985,2024-09-20,1849,Home,416,35,14441,credit_card,San Francisco,CA,76.0,False,False,False
2986,2024-08-25,2130,Home,1069,10,10690,credit_card,New York,NY,39.0,False,True,False
2987,2024-09-30,1506,Electronics,3714,9,33426,credit_card,Denver,CO,25.0,False,True,False
2988,2024-10-13,2096,Sports,1454,7,10544,credit_card,Boston,MA,65.0,False,False,False
2989,2024-11-26,2297,Toys,118,90,10647,credit_card,Phoenix,AZ,60.0,False,False,False
2990,2024-06-05,1501,Beauty,694,20,13994,debit_card,New York,NY,58.0,False,False,False
2991,2024-06-15,2624,Grocery,73,204,14977,credit_card,New York,NY,57.0,False,False,False
2992,2024-08-21,1905,Toys,167,8,1336,credit_card,Phoenix,AZ,20.0,False,True,False
2993,2024-03-11,2926,Beauty,213,60,12813,cash,Seattle,WA,60.0,False,False,False
2994,2026-03-26,1175,Home,1069,12,12828,credit_card,Seattle,WA,48.0,True,True,False
2995,2024-10-09,1648,Fashion,659,20,13180,paypal,Los Angeles,CA,,False,True,False
2996,2024-08-18,2442,Fashion,349,43,14821,credit_card,Miami,FL,71.0,False,False,False
2997,2024-04-20,2789,Electronics,2865,16,45840,paypal,Miami,FL,19.0,False,True,False
2998,2024-05-07,1443,Grocery,109,11,1199,paypal,Houston,TX,32.0,False,True,False
2999,2024-06-08,2960,Home,348,4,1392,credit_card,Houston,TX,36.0,False,True,False
3000,2024-08-30,1386,Sports,347,38,13315,debit_card,Phoenix,AZ,67.0,False,False,False
3001,2024-10-11,1832,Fashion,594,7,4158,debit_card,Boston,MA,23.0,False,True,False
3002,2024-09-02,1629,Electronics,1372,18,24696,credit_card,Seattle,WA,42.0,False,True,False
3003,2024-12-06,1848,Grocery,33,17,561,paypal,Chicago,IL,,False,True,False
3004,2024-12-17,2804,Home,1082,12,12984,credit_card,Denver,CO,44.0,False,True,False
3005,2024-09-14,2465,Electronics,998,10,10427,credit_card,Los Angeles,CA,72.0,False,False,False
3006,2024-05-15,2592,Fashion,1528,12,18336,cash,Miami,FL,38.0,False,True,False
3007,2024-08-07,1507,Home,179,15,2685,credit_card,New York,NY,40.0,False,True,False
3008,2024-06-04,2893,Grocery,85,6,510,credit_card,Los Angeles,CA,43.0,False,True,False
3009,2024-08-18,1871,Home,314,5,1570,credit_card,Seattle,WA,42.0,False,True,False
3010,2024-10-24,2303,Fashion,196,75,14631,cash,San Francisco,CA,78.0,False,False,False
3011,2024-05-15,2395,Home,372,6,2232,credit_card,Seattle,WA,34.0,False,True,False
3012,2024-07-04,2325,Electronics,6042,13,78546,credit_card,New York,NY,25.0,False,True,False
3013,2024-01-17,2203,Electronics,1644,4,6576,debit_card,Denver,CO,44.0,False,True,False
3014,2024-09-26,1960,Sports,324,5,1620,paypal,Los Angeles,CA,23.0,False,True,False
3015,2024-06-28,2295,Home,127,112,14197,credit_card,Houston,TX,68.0,False,False,False
3016,2024-06-17,2810,Electronics,370,34,12679,cash,Chicago,IL,74.0,False,False,False
3017,2024-07-13,1779,Fashion,278,49,13720,credit_card,Miami,FL,70.0,False,False,False
3018,2024-03-19,2021,Home,331,36,11758,debit_card,Phoenix,AZ,68.0,False,False,False
3019,2024-08-06,1360,Fashion,357,9,3213,debit_card,Los Angeles,CA,44.0,False,True,False
3020,2024-09-29,1710,Grocery,16,823,13079,credit_card,Miami,FL,61.0,False,False,False
3021,2024-05-07,2544,Fashion,397,17,6749,paypal,Chicago,IL,,False,True,False
3022,2024-02-18,2280,Toys,695,17,12066,credit_card,Seattle,WA,71.0,False,False,False
3023,2024-05-21,1422,Beauty,895,16,14320,credit_card,Miami,FL,30.0,False,True,False
3024,2024-03-13,2092,Electronics,322,17,5474,credit_card,San Francisco,CA,,False,True,False
3025,2024-05-16,2623,Sports,322,39,12636,credit_card,Miami,FL,79.0,False,False,False
3026,2024-08-17,1248,Sports,308,12,3696,paypal,Seattle,WA,40.0,False,True,False
3027,2024-02-11,1123,Sports,686,15,10290,credit_card,New York,NY,37.0,False,True,False
3028,2024-09-30,1785,Home,207,64,13183,paypal,Los Angeles,CA,60.0,False,False,False
3029,2024-03-23,2313,Sports,2346,1,2346,credit_card,Seattle,WA,39.0,False,True,False
3030,2024-11-23,1626,Electronics,1518,7,10269,cash,Seattle,WA,65.0,False,False,False
3031,2024-09-25,2642,Grocery,89,9,801,paypal,Seattle,WA,45.0,False,True,False
3032,2024-04-09,2693,Toys,1092,10,10480,credit_card,Boston,MA,67.0,False,False,False
3033,2024-07-25,2065,Electronics,1447,10,14470,credit_card,Denver,CO,23.0,False,True,False
3034,2024-02-10,1757,Sports,841,12,10413,paypal,Seattle,WA,63.0,False,False,False
3035,2024-02-06,1083,Grocery,54,12,648,credit_card,Chicago,IL,38.0,False,True,False
3036,2024-12-15,2643,Beauty,82,14,1148,credit_card,Phoenix,AZ,44.0,False,True,False
3037,2024-10-20,2790,Home,337,38,12975,paypal,Los Angeles,CA,76.0,False,False,False
3038,2024-02-26,1884,Grocery,562,10,5620,paypal,Seattle,WA,48.0,False,True,False
3039,2024-04-13,2032,Home,912,15,13680,paypal,Seattle,WA,22.0,False,True,False
3040,2024-03-13,2507,Home,685,8,5480,paypal,Seattle,WA,46.0,False,True,False
3041,2024-05-24,2390,Home,252,7,1764,credit_card,Seattle,WA,33.0,False,True,False
3042,2024-04-16,1270,Grocery,203,9,1827,paypal,Houston,TX,47.0,False,True,False
3043,2024-04-30,2344,Beauty,82,5,410,credit_card,Chicago,IL,31.0,False,True,False
3044,2024-07-12,2849,Sports,174,69,12065,paypal,San Francisco,CA,58.0,False,False,False
3045,2024-03-10,2501,Toys,195,13,2535,debit_card,Phoenix,AZ,32.0,False,True,False
3046,2024-11-19,1961,Home,2625,17,44625,debit_card,Los Angeles,CA,47.0,False,True,False
3047,2024-09-23,2046,Electronics,6692,2,12500,cash,Denver,CO,78.0,False,False,False
3048,2024-10-05,1519,Beauty,457,27,12501,credit_card,New York,NY,58.0,False,False,False
3049,2024-03-03,2321,Grocery,458,22,10202,debit_card,Houston,TX,62.0,False,False,False
3050,2024-09-16,1482,Electronics,395,35,13980,credit_card,Boston,MA,66.0,False,False,False
3051,2024-11-02,1683,Electronics,1561,9,13503,credit_card,Phoenix,AZ,75.0,False,False,False
3052,2024-03-05,1530,Sports,695,19,13440,credit_card,San Francisco,CA,73.0,False,False,False
3053,2024-10-01,1670,Electronics,2757,4,10171,cash,Houston,TX,72.0,False,False,False
3054,2024-05-10,1733,Beauty,506,4,2024,credit_card,Miami,FL,39.0,False,True,False
3055,2024-10-15,1165,Grocery,83,159,13259,debit_card,Phoenix,AZ,57.0,False,False,False
3056,2024-06-24,2435,Home,858,4,3432,debit_card,Phoenix,AZ,,False,True,False
3057,2024-10-20,1881,Fashion,244,17,4148,paypal,Phoenix,AZ,53.0,False,True,False
3058,2024-02-23,2899,Grocery,457,19,8683,paypal,Denver,CO,26.0,False,True,False
3059,2024-05-22,1361,Fashion,285,14,3990,credit_card,Boston,MA,50.0,False,True,False
3060,2024-04-10,2338,Home,794,14,11116,credit_card,,,31.0,False,True,False
3061,2024-03-31,1358,Electronics,1984,6,12502,debit_card,Phoenix,AZ,61.0,False,False,False
3062,2024-04-22,2094,Beauty,258,53,13803,credit_card,Phoenix,AZ,72.0,False,False,False
3063,2024-05-19,1981,Grocery,185,57,10484,credit_card,Boston,MA,62.0,False,False,False
3064,2024-02-16,1897,Electronics,417,6,2502,credit_card,Seattle,WA,,False,True,False
3065,2024-09-15,2309,Beauty,104,132,13734,credit_card,Seattle,WA,55.0,False,False,False
3066,2024-07-20,2656,Home,443,13,5759,cash,Phoenix,AZ,51.0,False,True,False
3067,2024-10-30,1633,Electronics,462,1,462,paypal,Houston,TX,46.0,False,True,False
3068,2024-09-15,2699,Fashion,309,4,1236,paypal,Seattle,WA,32.0,False,True,False
3069,2024-02-24,1369,Sports,453,33,14808,credit_card,San Francisco,CA,60.0,False,False,False
3070,2024-01-26,1586,Beauty,697,19,13243,cash,Denver,CO,40.0,False,True,False
3071,2024-06-03,1621,Toys,342,12,4104,debit_card,New York,NY,27.0,False,True,False
3072,2024-06-25,2906,Home,1252,11,14255,cash,Los Angeles,CA,68.0,False,False,False
3073,2024-03-28,1237,Toys,389,14,5446,credit_card,Miami,FL,52.0,False,True,False
3074,2024-10-13,1790,Grocery,64,1,45980,credit_card,Chicago,IL,50.0,False,False,True
3075,2024-07-31,1848,Toys,340,20,6800,debit_card,,,50.0,False,True,False
3076,2024-09-30,2600,Home,985,20,19700,paypal,Phoenix,AZ,22.0,False,True,False
3077,2024-02-09,1971,Electronics,3808,2,7616,credit_card,Chicago,IL,51.0,False,True,False
3078,2024-10-25,2933,Sports,549,17,9333,credit_card,Seattle,WA,52.0,False,True,False
3079,2024-03-16,2480,Sports,164,7,1148,debit_card,Seattle,WA,50.0,False,True,False
3080,2024-06-13,2407,Fashion,108,3,324,cash,Boston,MA,18.0,False,True,False
3081,2024-06-09,2505,Electronics,1129,13,14471,paypal,San Francisco,CA,65.0,False,False,False
3082,2024-10-27,1323,Electronics,226,46,10379,paypal,Denver,CO,56.0,False,False,False
3083,2024-04-11,1898,Sports,2568,5,12648,debit_card,Phoenix,AZ,65.0,False,False,False
3084,2024-03-29,2172,Grocery,158,12,1896,paypal,Miami,FL,49.0,False,True,False
3085,2024-05-04,1416,Toys,184,6,1104,credit_card,Boston,MA,38.0,False,True,False
3086,2024-05-12,1237,Sports,251,45,11233,credit_card,Denver,CO,70.0,False,False,False
3087,2024-03-07,1271,Grocery,222,17,3774,debit_card,Miami,FL,40.0,False,True,False
3088,2024-03-05,2578,Toys,125,11,1375,debit_card,Los Angeles,CA,46.0,False,True,False
3089,2024-03-25,2313,Beauty,108,17,1836,credit_card,Houston,TX,19.0,False,True,False
3090,2024-06-20,1562,Toys,166,20,3320,credit_card,Los Angeles,CA,28.0,False,True,False
3091,2024-05-05,2474,Beauty,268,13,3484,paypal,Chicago,IL,25.0,False,True,False
3092,2024-05-23,2390,Sports,1004,20,20080,paypal,Houston,TX,44.0,False,True,False
3093,2024-09-20,2633,Toys,793,19,15067,credit_card,Phoenix,AZ,34.0,False,True,False
3094,2024-03-29,2820,Toys,705,12,8460,paypal,Boston,MA,38.0,False,True,False
3095,2024-11-29,2764,Beauty,244,52,12725,credit_card,Los Angeles,CA,66.0,False,False,False
3096,2024-10-02,1362,Grocery,460,29,13533,credit_card,Chicago,IL,61.0,False,False,False
3097,2024-03-04,2538,Fashion,250,55,13734,credit_card,Chicago,IL,68.0,False,False,False
3098,2024-04-24,1785,Toys,460,33,14958,credit_card,Chicago,IL,69.0,False,False,False
3099,2024-03-08,1806,Electronics,857,12,10284,credit_card,Phoenix,AZ,33.0,False,True,False
3100,2024-04-09,2294,Sports,324,10,3240,debit_card,Phoenix,AZ,,False,True,False
3101,2024-05-13,2204,Grocery,59,251,14788,paypal,Houston,TX,72.0,False,False,False
3102,2024-02-17,1839,Toys,142,10,1420,credit_card,Houston,TX,37.0,False,True,False
3103,2024-01-06,2998,Home,381,7,2585,paypal,Phoenix,AZ,41.0,False,False,False
3104,2024-06-09,1349,Toys,501,3,1503,paypal,Miami,FL,51.0,False,True,False
3105,2024-09-13,1193,Fashion,1686,7,11236,credit_card,New York,NY,68.0,False,False,False
3106,2024-04-20,1058,Sports,154,6,924,credit_card,San Francisco,CA,27.0,False,True,False
3107,2024-11-10,2628,Home,196,14,2744,credit_card,Houston,TX,47.0,False,True,False
3108,2024-05-15,1813,Toys,162,12,1944,debit_card,Chicago,IL,33.0,False,True,False
3109,2024-11-25,1874,Home,1014,14,14579,credit_card,Chicago,IL,62.0,False,False,False
3110,2024-03-27,2298,Sports,518,2,1036,debit_card,Seattle,WA,33.0,False,True,False
3111,2024-07-16,1870,Grocery,55,18,990,debit_card,Seattle,WA,40.0,False,True,False
3112,2024-10-06,2147,Beauty,433,3,1299,debit_card,New York,NY,39.0,False,True,False
3113,2024-01-22,1116,Fashion,919,7,6433,credit_card,Phoenix,AZ,22.0,False,True,False
3114,2024-12-06,1312,Grocery,96,150,14421,credit_card,Los Angeles,CA,60.0,False,False,False
3115,2024-05-13,2864,Electronics,763,14,10682,credit_card,Denver,CO,34.0,False,True,False
3116,2024-07-01,1901,Grocery,121,10,1210,paypal,Houston,TX,48.0,False,True,False
3117,2024-08-18,1334,Fashion,355,38,13617,debit_card,Denver,CO,61.0,False,False,False
3118,2024-08-23,1738,Beauty,201,56,11288,debit_card,Seattle,WA,67.0,False,False,False
3119,2024-01-09,1669,Grocery,65,169,10941,debit_card,Denver,CO,75.0,False,False,False
3120,2024-11-13,1548,Toys,640,4,2560,credit_card,Seattle,WA,25.0,False,True,False
3121,2024-08-16,1587,Toys,373,33,12178,credit_card,Chicago,IL,57.0,False,False,False
3122,2024-12-31,2458,Beauty,559,20,11180,credit_card,Miami,FL,38.0,False,True,False
3123,2024-06-21,1213,Home,1609,6,10195,credit_card,Phoenix,AZ,66.0,False,False,False
3124,2024-08-12,1619,Home,794,11,8734,credit_card,San Francisco,CA,42.0,False,True,False
3125,2024-06-10,1935,Fashion,285,2,570,credit_card,Houston,TX,18.0,False,True,False
3126,2024-11-21,2080,Sports,1404,8,11420,paypal,Chicago,IL,71.0,False,False,False
3127,2024-10-31,2761,Beauty,355,29,10367,credit_card,Chicago,IL,65.0,False,False,False
3128,2024-11-28,2846,Home,4411,9,39699,credit_card,Boston,MA,38.0,False,True,False
3129,2024-07-03,1594,Sports,783,15,11745,credit_card,Los Angeles,CA,,False,True,False
3130,2026-03-24,2078,Electronics,2561,7,17927,credit_card,Miami,FL,43.0,True,True,False
3131,2024-05-11,1044,Electronics,1849,9,16641,credit_card,Chicago,IL,43.0,False,True,False
3132,2024-06-17,2234,Grocery,457,11,5027,credit_card,New York,NY,36.0,False,True,False
3133,2024-10-05,1305,Beauty,199,3,597,credit_card,Boston,MA,49.0,False,True,False
3134,2024-01-30,1146,Grocery,124,102,12623,cash,Houston,TX,80.0,False,False,False
3135,2024-09-17,2343,Fashion,649,19,12331,credit_card,Seattle,WA,21.0,False,True,False
3136,2024-01-06,1356,Sports,1538,9,13083,credit_card,New York,NY,55.0,False,False,False
3137,2024-07-31,1954,Toys,399,4,1596,credit_card,Chicago,IL,29.0,False,True,False
3138,2024-06-23,1201,Home,380,2,760,credit_card,New York,NY,25.0,False,True,False
3139,2024-06-20,2491,Beauty,188,4,752,credit_card,Los Angeles,CA,21.0,False,True,False
3140,2024-06-29,2529,Toys,458,12,5496,credit_card,Los Angeles,CA,35.0,False,True,False
3141,2024-06-29,2149,Fashion,1615,7,10557,paypal,Houston,TX,64.0,False,False,False
3142,2024-05-29,2671,Sports,396,36,14370,paypal,Los Angeles,CA,64.0,False,False,False
3143,2024-06-14,1873,Fashion,927,15,13905,debit_card,Phoenix,AZ,,False,True,False
3144,2024-07-26,1372,Beauty,305,8,2440,credit_card,Denver,CO,27.0,False,True,False
3145,2024-10-06,1302,Grocery,125,15,1875,credit_card,New York,NY,,False,True,False
3146,2024-07-21,1438,Grocery,89,8,712,credit_card,San Francisco,CA,,False,True,False
3147,2024-08-23,1400,Beauty,457,23,10484,paypal,Phoenix,AZ,76.0,False,False,False
3148,2024-11-02,1646,Fashion,459,26,11982,credit_card,Seattle,WA,62.0,False,False,False
3149,2024-12-28,1428,Beauty,974,13,12505,debit_card,Miami,FL,70.0,False,False,False
3150,2024-02-09,2182,Home,602,21,12911,credit_card,Boston,MA,68.0,False,False,False
3151,2024-09-17,1296,Grocery,458,4,1832,credit_card,Denver,CO,54.0,False,True,False
3152,2024-03-23,2243,Home,1664,9,14976,credit_card,Denver,CO,47.0,False,True,False
3153,2024-03-13,1668,Fashion,308,38,11596,credit_card,New York,NY,79.0,False,False,False
3154,2024-10-17,2373,Electronics,2057,7,13565,debit_card,,,60.0,False,False,False
3155,2024-01-26,2025,Electronics,1519,8,11707,debit_card,Seattle,WA,73.0,False,False,False
3156,2024-11-06,2810,Fashion,169,7,1183,credit_card,Seattle,WA,31.0,False,True,False
